FILE|STATUS|VARNAME|fullName|dataDefinition|Units|Years|geoBoundary|REGION|GROUP|dataProcessingMethod|dataCollectionMethod|rowDef|Source_1|Source_2|License|licenseSource|Tags|DATACHECK|CRITICALERRORS|WARNINGS
metaDEGRADLAND.txt|FAIL| DEGRADLAND| The proportion of land that is degraded over total land area|ERROR|ERROR| 2015-2015| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| United Nations Statistics Division| |ERROR|ERROR| Environment|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaORECONPERC.txt|FAIL| ORECONPERC| Domestic material consumption of metal ores per capita|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Environment Live / Global Material Flows Database| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaWHTPRIANOM.txt|FAIL| WHTPRIANOM| Indicator of food price anomalies in wheat|ERROR|ERROR| 2016-2016| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| FAO| |ERROR|ERROR| Economics|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaMARTECHBGT.txt|FAIL| MARTECHBGT| Proportion of total research budget allocated to research in the field of marine technology|ERROR|ERROR| 2013-2013| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Country submission for Ocean Science data and UIS for R/D| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaSORGPRANOM.txt|FAIL| SORGPRANOM| Indicator of food price anomalies in sorghum|ERROR|ERROR| 2016-2016| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| FAO| |ERROR|ERROR| Economics|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaTODAHEALTH.txt|FAIL| TODAHEALTH| Total net official development assistance to medical research and basic health sectors|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaPROBIODIVR.txt|FAIL| PROBIODIVR| The mean percentage of each important site for biodiversity that is covered by protected area designations|ERROR|ERROR| 2018-2018| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| United Nations Statistics Division| |ERROR|ERROR| Environment|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaHTECHVAMAN.txt|FAIL| HTECHVAMAN| The proportion of medium-high and high-tech industry value added in total value added of manufacturing|ERROR|ERROR| 2016-2016| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| UNIDO CIP 2018 Database| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaMILLPRANOM.txt|FAIL| MILLPRANOM| Indicator of food price anomalies in millet|ERROR|ERROR| 2016-2016| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| FAO| |ERROR|ERROR| Economics|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaENGYINTGDP.txt|FAIL| ENGYINTGDP| Energy Intensity measured in terms of primary energy and GDP|ERROR|ERROR| 2015-2015| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| data.worldbank.org/indicator/EG.EGY.PRIM.PP.KD| |ERROR|ERROR| Energy|PASS|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r']
metaPVOLAIRPKM.txt|FAIL| PVOLAIRPKM| Passenger volume transported through aviation measured in passenger kilometers|ERROR|ERROR| 20-20| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| World Development Indicators| |ERROR|ERROR| Development|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaWWTARIFAVG.txt|FAIL| WWTARIFAVG| Worldwide weighted tariff-average|ERROR|ERROR| 2016-2016| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| World Bank | |ERROR|ERROR| Economics|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaDISRISKPLN.txt|FAIL| DISRISKPLN| Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Sendai Framework Monitoring System as provided by designated national focal points (2019)| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaUNEMPYOUTH.txt|FAIL| UNEMPYOUTH| Proportion of youth not employed or in formal education training|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| The World Bank| |ERROR|ERROR| Education|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaPOPEXPRFGM.txt|FAIL| POPEXPRFGM| Proportion of population that has undergone female genital mutilitation|ERROR|ERROR| 2016-2016| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| World Development Indicators| |ERROR|ERROR| Health?|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaODAAGRICUL.txt|FAIL| ODAAGRICUL| Gross disbursements of total ODA and other official flows from all donors to the agriculture sector|ERROR|ERROR| 2016-2016| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaPOPSAFEWTR.txt|FAIL| POPSAFEWTR| Population Using Safely Managed Drinking Services|ERROR|ERROR| 2015-2015| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| World Bank| |ERROR|ERROR| Sanitation|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaINTHOMVCTM.txt|FAIL| INTHOMVCTM| Victims of intentional homicide|ERROR|ERROR| 2016-2016| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Human Development Data| |ERROR|ERROR| Human Security|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaPRBRTSKHEL.txt|FAIL| PRBRTSKHEL| Proportion of births attended by skilled health care personnel|ERROR|ERROR| 20-20| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Human Development Reports| |ERROR|ERROR| Health|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaODAAIDTRAD.txt|FAIL| ODAAIDTRAD| The gross disbursements and commitments of total Official Development Assistance (ODA) from all donors for aid for trade|ERROR|ERROR| 2016-2016| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Creditor Reporting System (CRS) database, 2018, The Organisation for Economic Co-operation and Development (OECD)| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaSTKHLDPROG.txt|FAIL| STKHLDPROG| Progress in multi-stakeholder development effectiveness monitoring frameworks that support the achievement of the sustainable development goals|ERROR|ERROR| 2018-2018| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Organisation for Economic Co-operation and Development (OECD) and United Nations Development Programme (UNDP).| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaRORGPREEDUF.txt|FAIL|ERROR|  Female participation rate in organized learning (one year before the official primary entry age)|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| UIS Statistics| |ERROR|ERROR| Education|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['Metadata variable name is invalid.  Must be 10 characters or less.\n\r', 'No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaBASELCONVN.txt|FAIL| BASELCONVN| Compliance with the Basel Convention on hazardous waste and other chemicals|ERROR|ERROR| 2015-2015| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Environment Live| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaGOVTREVGDP.txt|FAIL| GOVTREVGDP| Total government revenue as a proportion of GDP|ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| World Bank| |ERROR|ERROR| Economics|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaTWOMINMTHF.txt|FAIL| TWOMINMTHF| The proportion of female students in grades 2/3 achieving at least a minimum proficiency level in mathematics|ERROR|ERROR| 2015-2015| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| ArcGIS| |ERROR|ERROR| Education|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.', ""ERROR. More than fifty percent of your data is missing an observation.  We can't accept this dataset right now.""]"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaLBRDNORISK.txt|FAIL| LBRDNORISK| Proportion of local breeds that are classifed as not being at risk of extinction|ERROR|ERROR| 2018-2018| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| FAO| |ERROR|ERROR| Ecosystem, Biodiversity|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaBIRTHREGIS.txt|FAIL| BIRTHREGIS| Has the country achieved birth registration data that are at least 90 percent complete|ERROR|ERROR| 2016-2016| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Demographic and Social Statistics Branch, United Nations Statistics Division (UNSD), Department of Economic and Social Affairs, United Nations| |ERROR|ERROR| nan|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaLTMGMTFORP.txt|FAIL| LTMGMTFORP| Proportion of forest area under a long-term forest management plan|ERROR|ERROR| 2010-2010| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| United Nations Statistics Division| |ERROR|ERROR| Environment|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
metaNMETALFPPC.txt|FAIL| NMETALFPPC| The material footprint, the attribution of global material extraction to domestic final demand of a country, per capita for non-metal ore |ERROR|ERROR| 2017-2017| www.geoboundaries.org/gbRequest.html?ISO=GLB&VER=3_0_0&ADM=ADM0|GLB|ADM0|ERROR|ERROR| ISO 3166-1 alpha-3| Environment Live Global Material Flows Database| |ERROR|ERROR| Sustainability|More than 10 percent of data is missing an observation.  Accepted in this version of gD, but it won't be in the future.|"['No data definition was detected.\n\r', ""No units were detected.  Units must be at least 3 characters long - i.e., use 'Celsius', not 'C' - to prevent ambiguity.\n\r"", 'Please provide at least one sentence describing any data processing you conducted on this data (even if it was simply retrieval).\n\r', 'Both a license and license source for the data must be specified.']"|"['Please provide at least one sentence describing how the data was collected, or who collected it.  A link to a description also works.  This is an optional field.).\n\r', ""PASS. Note that more than 10 percent of your data is missing an observation.  While it's accepted in this version of gD, it won't be in the future.""]"
